Date,Value
2022/4/13,19.64999962
2022/4/14,19.20000076
2022/4/15,19
2022/4/18,18.5
2022/4/19,18.5
2022/4/20,18.75
2022/4/21,18.39999962
2022/4/22,18.60000038
2022/4/25,18.14999962
2022/4/26,18.20000076
2022/4/27,17.79999924
2022/4/28,17.89999962
2022/4/29,17.95000076
2022/5/3,17.70000076
2022/5/4,17.70000076
2022/5/5,17.64999962
2022/5/6,17.45000076
2022/5/9,16.85000038
2022/5/10,16.70000076
2022/5/11,16.39999962
2022/5/12,15.85000038
2022/5/13,16
2022/5/16,15.85000038
2022/5/17,15.85000038
2022/5/18,16.35000038
2022/5/19,15.80000019
2022/5/20,15.89999962
2022/5/23,15.89999962
2022/5/24,15.60000038
2022/5/25,15.19999981
2022/5/26,15.14999962
2022/5/27,15.5
2022/5/30,16.14999962
2022/5/31,16.20000076
2022/6/1,15.94999981
2022/6/2,15.80000019
2022/6/6,16.04999924
2022/6/7,15.89999962
2022/6/8,16
2022/6/9,16
2022/6/10,15.85000038
2022/6/13,15.5
2022/6/14,15.55000019
2022/6/15,15.5
2022/6/16,15.25
2022/6/17,15.14999962
2022/6/20,14.69999981
2022/6/21,15.30000019
2022/6/22,15.10000038
2022/6/23,15.10000038
2022/6/24,15.25
2022/6/27,15.25
2022/6/28,15.30000019
2022/6/29,15.19999981
2022/6/30,14.69999981
2022/7/1,14.30000019
2022/7/4,14.19999981
2022/7/5,14.25
2022/7/6,12.89999962
2022/7/7,12.89999962
2022/7/8,12.89999962
2022/7/11,12.80000019
2022/7/12,12.30000019
2022/7/13,12.80000019
2022/7/14,12.75
2022/7/15,12.5
2022/7/18,12.69999981
2022/7/19,12.80000019
2022/7/20,12.75
2022/7/21,12.64999962
